Car_VIN,Sales_Count,Customer_Rating,Region
VINQTYHXT0H7IKNAL,388,4.0,East
VINBEVHSI1YKZLWMC,259,3.8,West
VINP4EZC1B3BU2JFS,195,4.4,West
VINRB8G4OSRL9MAYH,58,4.9,West
VINJQ1LNQ2QO6HDZW,483,1.9,South
VIND8PFCEIC4975E9,214,3.0,North
VIN9K8KKN8E2MB6KH,277,3.4,East
VIN9FN6WSEYPFVG1N,273,2.6,North
VINF7KHXNXPKUNVOE,94,1.1,West
VIN9KZ7QV9HGMPR6Y,489,2.5,South
VIN6Q667MJCZ5CSFK,175,4.4,South
VINIZ3ZNVZT10PEBV,89,3.6,North
VINY91J4WM0HYLOWD,480,3.9,West
VINQ8FXPSV0Z6TIPT,382,4.7,West
VINRWTK074OH1PGWD,459,1.5,North
VINPGVILKJJP5BLZ1,191,1.2,West
VINTVZA900PECIDDV,363,4.8,West
VINRZC3VU3FD5T6C9,315,1.8,East
VIN8E6AOI3Y6CRP2M,153,1.6,West
VINF4ASEWFO60XZCU,335,3.4,North
VIN7KAR1G0ZBY1R6C,166,1.2,East
VIN0CE2MO2HWD6IFW,372,2.0,North
VIN9PFC6SZ8UBRSWZ,152,3.4,East
VINI2VMRUGI49X33C,271,1.2,South
VINP4MHVDROWQUM0L,198,1.4,South
VINSVLOTGE4JFDAXV,499,2.5,West
VINFVKDV0SZPHXDQU,467,3.2,North
VINJDOL8M02AA9AS6,314,3.8,East
VIN6JUJB6CY3A6PO2,143,3.6,West
VINQO40PP4IR7SD99,426,2.2,East
VINGMCVCY8MF7J10P,398,1.9,South
VINERZAMBWSR9DHRX,470,1.7,West
VINJAJIJ8AZ7Q1WTP,158,3.3,South
VINM38X2DARCFXSTZ,123,3.2,East
VIN4DURI86EEGTDH0,455,2.8,West
VIN349BXTMAODXIMA,252,2.8,South
VIN8L0HMI317S0OBK,102,4.8,East
VINCE378KG2IHYBR2,436,1.8,East
VINBMHLZCW9DG8EZM,303,2.2,North
VINOCAYS67RPVKV4E,261,2.0,East
VINCIKQWB8TSEN4AS,140,1.8,East
VINYEEKFUPWJEB5N1,481,4.2,South
VINJQIVFDWSFWRFMH,83,2.3,South
VINKI7X089A77CDWD,450,2.6,East
VINQBCJ6CQTDQ9HB1,136,2.7,East
VINC3OMFOB9ONEM7N,132,3.8,West
VINGZCYMCYCR20HOC,268,2.4,South
VINHWJRP8ZRSU5V9Q,453,3.8,West
VINU67TQF4W8WLKH7,222,4.2,West
VINF3MFH75I8DK8SF,296,3.0,East
VINNU5ICTFREDBR4E,103,1.6,East
VINH9N3UTSYG5WI7N,78,3.3,South
VINY5BK4J8HIK86H5,215,1.2,North
VINNWS1D5ZONYV8PB,178,4.1,West
VINXX2SG3L3HFRXC3,319,2.2,North
VINEYCPDM4VNUN3P2,206,2.6,South
VINX8Y7FL1NOE2FWJ,402,1.9,South
VINGWCZAAABO5JKF5,200,3.6,North
VINR2RL29GSOTKZKA,342,4.2,North
VINWLS3PPQXRNAARP,274,4.8,South
VIN3JW8SHUQR7DLVU,137,1.4,South
VINGORZYTO69FO29I,285,3.1,South
VINMYEJ4NBOSMXRT1,184,2.2,West
VIN477BWA3L3YC15A,123,5.0,West
VINK2JTWPCRUTQMTO,459,3.0,North
VIN7CXOCOU000TZD0,269,3.5,North
VIN8BK0HUPOCSGTZW,218,1.5,West
VINAIFKXI1IINMQCN,460,1.6,East
VINY6FR8IXTUDFL1P,450,4.1,North
VINEJZI7L6QKQBB8K,230,1.5,North
VINV7JA6RDUW66M0W,402,2.8,South
VINZSV9TQQF1G2LTW,117,1.7,South
VINH10PQF8XO74K5O,372,3.5,South
VINGC3L07IKMVS18N,250,2.5,East
VINUK9CT4U3ZOBKGY,193,4.5,North
VINS7VY0QDWVRDPK5,445,3.0,South
VINUIEM4YGPI3RX55,411,3.3,East
VINBHK3PWKXY1KW0V,489,3.3,East
VIN96M0MHNM3504NK,394,3.6,North
VIN4HK0L7TL3SNKDI,301,1.4,East
VIN2V801ND0XXXS4S,118,4.7,South
VINWST27F5ANFXR28,255,3.8,North
VINPGZKRMY3D8YF8K,240,1.7,West
VINPG10IMZVVMQC91,267,4.7,North
VINAM8VXQAJOUUZIZ,201,1.6,East
VINTHAVY86IRWIW53,344,1.6,East
VIN26CC0TOYI3GENE,292,2.8,South
VINCX7Y3AQM01KLOY,284,2.6,North
VINPNPCIQ8LCKNRTG,391,3.9,South
VINAPFR1GXBXY52NR,475,3.1,North
VINYR982HV8T0185E,231,2.4,West
VIN0R99PK3EW2HM6X,244,1.4,North
VIN4GY1YFP338OJ3K,312,4.8,East
VINTGTXO8BLJ2JGKA,313,3.7,North
VIN5GG0MGA8F8Q696,317,2.5,North
VIN1V6GWYS8L7BWZ7,243,4.4,North
VINY7ASQEFXY0MLSK,179,4.5,East
VINB3JG9NIB6ZE6ID,365,1.4,North
VIN1Z8IO70SYLGJ43,340,1.7,West
VINZ8WRDP7HCLM3G8,477,2.0,South
VINJHXCBEGURRKA2H,75,3.7,East
VINWF5MU3PDGILM22,124,2.7,West
VIN4V6N1QQEZVVAM6,403,2.4,West
VINE43FHPRNUPTLMD,185,1.7,North
VINLHCXVTB86SZL1V,264,2.3,West
VINYPPJV2ZIZJPC70,119,2.2,West
VINW3BU4H82SHBQXV,73,3.0,North
VIN8OR50UPVAQ8N30,319,2.6,East
VINBG08EK4KD250I7,327,4.4,East
VIN9N4V7SLCVL1OUM,407,2.3,South
VINVZHLFMOCNESMFR,354,3.8,East
VIN2IPM3YKHLA49UH,488,2.6,South
VIN3DR32YIALFO2ZU,368,2.4,West
VINO204GC75GCLE94,158,3.6,North
VINRAB8JDQIB1U57P,58,1.5,East
VIN0JNI4XQO3GYVVQ,484,1.1,East
VIND5S2WUD5QD523D,115,2.4,West
VINNHQQL0THYQDUVI,256,4.6,West
VIN09JBUL85YBHZ9O,62,1.7,South
VINJD6BL6I8N1K76R,494,4.6,West
VINJ5ENT8EVW5AZYC,285,4.2,North
VINV56403WLACO3W7,448,2.2,West
VINTSU85ET5BG3WJZ,214,2.6,East
VINB7WU7JJ0C827AU,390,1.5,South
VINMS1Q79EO2AH1Z0,383,2.9,East
VINY39L3KGUQTII3G,482,4.2,East
VIN3UCFEM67AEBIJG,460,1.2,South
VINEV1OEM6L5K4K5X,91,3.6,South
VIN1TZ3I1J0ZHH3HZ,265,3.2,North
VINBJXPZXFSOU1TJG,185,2.9,West
VIN2SOQ94V37W7643,188,4.5,East
VIN4EQTN58L4W4VLA,109,3.0,East
VINUZ3TK41FX6M1RB,120,3.0,North
VINPH0XHYZCWVH1YS,142,3.6,North
VINN0YE6B1FTCNU14,268,3.0,South
VINPPJPJYQIDU6CX7,298,3.1,North
VINWVDT2XIUT495EJ,453,2.5,East
VIN4QG76D9E6QBOE9,156,3.5,East
VIN42D7F1O80XE49Z,361,1.3,East
VINSOSB8G8I4JE6RY,348,3.8,East
VININ6LNU4IYZA0MB,90,1.9,West
VINHHDRR498913EGE,377,4.9,North
VINZTIW248D5FXG9A,400,2.7,West
VINE572B2LV0WPD57,393,4.5,West
VINQ31WXZJ8869SV6,188,4.2,North
VIN9XIKFYIRV30FON,397,1.9,East
VINW7B0N2OX7NM7W8,362,2.0,South
VINE0CIQWNKVJVH46,169,4.1,West
VIN8HHIRDVJYSP7H9,390,2.8,North
VINB526UVDYLWE8DF,335,2.4,South
VINMD5KJ33GDQ58M9,120,4.9,North
VINA2TTYH4FWSJ6L8,315,3.2,North
VIN3HY6E4ZQW90JR0,283,2.2,South
VINBJ2K89YQBQ9OX8,462,4.5,East
VIN5ANZT6GWIARND8,267,3.9,East
VINDGVKHVUZLR5Z9R,225,4.1,North
VIN12WQQFEMRWKG4X,476,2.6,North
VINALDEZNAUWFKEXO,312,2.8,East
VINQT104CA0VEWBJU,266,4.0,North
VINLMCDCQAESGGWYW,295,2.5,South
VIN7CXOL9KH0OFUYX,330,2.4,East
VIN0NXSOF2NBQDE0O,360,3.5,South
VINIMJQUVXQBT7X3C,299,3.0,West
VIN8H2JD15SPBY7BC,301,1.7,North
VINYVVQITVYP5FUVH,385,1.2,South
VIN3662FQCVKQLJLC,244,2.2,West
VIN4LQ9M04ELIW9MN,357,1.1,West
VIN3WCQWFL822UGVL,403,1.7,East
VINE5DAH7VK4KNVQY,172,2.8,North
VIN281OVZ6JRXSHO4,65,4.3,West
VINMMHPY5CY2ZSXIE,295,2.8,West
VIN6F1XHKT5R00BMO,339,3.5,West
VINKLBSK0Z7ZY7H7I,307,3.2,West
VINSO73VO1OF9HD4L,98,3.2,East
VIN9D5CC8SPGTJN8H,355,2.0,North
VINP6W6KLJO40Q94S,141,1.9,North
VINL3YOIDJ2AVR3OO,223,4.8,North
VINYY18CCQGUPSJ20,152,1.8,North
VINMTK4PJ9VQ7AZSD,341,3.6,North
VINGMY1Z0DPNISYU5,395,1.3,South
VINHY8CQSI5RK1D8P,434,4.0,West
VIND7RIDMA3Z3LLT5,273,1.9,South
VINS3SCWQYN8ZU0BQ,156,3.1,South
VIN73ADX19LNUNW7W,322,3.2,West
VINZBQ7U941MFXW7Q,233,1.6,West
VINASRV0QA6DTWHAM,76,2.2,North
VIN65OLP3D6RKQC6J,184,3.2,East
VINTJDNQJM1XBEVXL,291,2.7,North
VINWZ06ZBRZRDRXR6,378,2.4,West
VINGQ6M0962SHGAJE,394,3.4,North
VINRMGQTN2MTIP90J,287,2.8,West
VIN2LM78ZRMIMDH4S,56,1.9,West
VINVHWAZ7F5CHFFAS,316,1.7,South
VIN2K680JCBGSV4C6,287,4.4,West
VIN2F9JEE5AY0QS6K,407,1.6,West
VINOKL75VHC4XSJHO,484,2.6,East
VINI9PFGPPRRELL02,469,1.7,North
VINOWYT5NW0V08YS8,343,2.6,East
VINDLH302RJSKHBPP,415,2.3,West
VINYVHFND26UO8PD2,90,2.8,North
VINXQALMYCCPUMY7X,423,1.0,West
VINPCJYJ1C2UQJ5AC,426,1.5,East
VIN9943PFJ21I3CP5,333,4.2,East
VINSULYNAB9NV6K58,317,2.6,West
VINMI2R3D2FNDYSI1,446,2.3,East
VINYXKGZNJ6I9VKXI,90,2.7,South
VIN8PEUE9Y4L4KRK1,181,1.8,South
VIND5ABHI633FGQ61,89,1.6,North
VIN23C3U1POFEJNXO,136,4.6,East
VINUHUUMPBZCQQQ5L,84,2.9,North
VINM40M6MN6IF6XCN,143,1.5,South
VINSWAYMIPL1RKTLS,390,1.9,West
VINR46EJEGR93XLKH,270,4.8,West
VINLG46GU2JI8625E,68,2.0,East
VINK3JH826XRDQ95W,255,1.6,West
VINAH0E7456DDICBJ,314,3.4,East
VIN79ISET4MH042CN,431,2.9,West
VINOREINZOGWI4WBS,160,4.5,West
VINRAM3NI7MA0TW28,348,1.2,North
VINE3F5YSC2AQZUNU,109,1.5,North
VIN0DY0VE9JNCM4NA,164,3.5,East
VIN0I2GGCQY5E0OSZ,237,3.9,West
VINSULX81F6MKHBW6,314,3.2,South
VINMAL0MY78V0VTGD,129,2.2,West
VIN4B3E1WOALU3XG9,78,2.8,West
VIN5SK4ZYF7HM7G7C,454,1.9,West
VINWKLK9GJRHAQXAJ,313,1.1,South
VINNX1GH4FHBZJ8LD,259,3.6,South
VINWS6CL70VOI190R,198,3.0,East
VING675JC1FS149HK,66,2.8,East
VINP3ZXMZUNQEBPYB,180,4.9,South
VINRN2EG71TZYIE3B,472,3.8,South
VINROUOFYTH0O02YM,188,3.9,North
VINQ8TJZ9P5GXI0D9,189,3.1,West
VINR8V852EYOKVCW7,118,4.8,East
VIN41JVV8RXSYI78Z,52,3.3,East
VIN7HX0CIZLZWSX81,361,4.2,East
VINUFP9VCUCE0M1GI,96,1.3,West
VIN67ZEIH6X06SFHC,394,3.1,West
VINI9NW8CB6SQ3DOZ,279,1.1,East
VINS82JOIKLXQNGOG,83,2.3,West
VINHF3CEXRMDUXA5E,306,1.3,South
VINSWJ3LOCJSJ6WM5,70,3.4,North
VINNC36JBTCGKYOY1,164,3.2,North
VINATP73LRHNY1D5N,96,2.1,South
VINUDQHJSPZRAFC16,400,1.7,South
VIN58XT0YJOWSYN3I,119,4.1,East
VINNV5HYJNYPJ7GJ9,259,1.6,West
VIN2B51I8KQ578JZY,78,1.5,South
VINHAZ4ZATJ9J3RYQ,478,2.6,North
VIN0F9B92FJEIQGG2,435,2.3,West
VIN2Z4ZZXLXFE1EM6,67,1.1,North
VINM3LLH9KK6V4J3L,423,4.3,West
VIN0ULE7JWV9L4038,459,3.7,West
VINXSX352O309EQGU,324,1.6,West
VINNX4KHWKC22SB7L,156,3.7,South
VINLE02CKB2VSG2O3,466,1.7,South
VIN3G5B36TRK7BYNS,498,1.2,North
VINPJWH01MYTIF4EH,90,1.9,South
VINY5KN262NKPOMGT,114,1.9,West
VIN8MXFCLG5DI1K4B,113,3.0,South
VINK1MUJFLFERZBPC,397,1.8,West
VINEFP6OLZKDRE51N,152,3.5,West
VINU04VMWVFZQKU4N,414,1.3,South
VINPYDW0LYHRNGBJX,284,1.7,East
VINLVAGUGZJKL76WR,493,1.6,South
VINJXDGEBBL2MMGJN,401,4.8,South
VINRI2OQFTJ9QXDGW,246,3.6,East
VIN3GP9XS5T29GW9M,406,3.6,West
VIN7MP2UCA9TIBCEI,357,4.0,East
VINN7FC3KF5GKJ6FI,275,4.3,North
VIN32IY4T78LZKVMF,323,4.6,East
VINTCBO4KJM8KLJE2,317,4.1,East
VINRV9DYANB9RXH12,65,2.0,West
VINERM94U7AFZUILD,157,2.4,South
VIN7F4O1FVVAJPQOJ,155,4.1,North
VINOI5K1ZA9FSRH4A,318,1.3,West
VINNE0GM899BMBCAD,424,4.1,West
VIN7JUIDV18CJ41NG,286,2.7,East
VINKQVMFQX7C0R5EZ,147,3.4,South
VINKMACLZFP45R141,435,1.8,West
VINGFGXUATBEF5CIC,403,2.4,South
VINB21EOP4ARUHYAL,151,4.7,North
VINN323P6IBDPY084,313,2.4,West
VINF13RH6R1MW431L,213,2.2,West
VINPD3JZPFOGKWBPR,163,2.9,West
VINVSPD8OF8AFXM7A,55,2.6,West
VINOKVQ6CX8V9BR3W,53,3.3,West
VINL3ZQC1J57D0WE3,439,2.6,East
VINLAU6ZWB9BQHIQV,464,3.1,West
VINDUZ2JIK86JNJMF,165,4.9,North
VINJYS2XKEXOOHNQ9,297,1.4,North
VINITH9OOZK2WSJF0,279,2.6,East
VINFN3BLEYI5ZFCZ7,116,4.6,West
VIN9XNU4HP4NBEFBK,113,4.3,North
VINULPRD86OVYGHPW,375,1.0,North
VINYZ3B029YT4VKUL,372,3.5,East
VINAG4EGUPG5VD0S2,142,4.6,East
VINWLHZQ2CG2XO083,206,4.1,North
VINF31LOMLWV2SKWI,225,4.0,South
VINB0P0ZMRYH0I8FG,288,3.8,North
VINIMJ3P8ZXDOTUF7,176,3.6,East
VINK57GYOMPCETEZJ,272,2.9,North
VINKTYZT59EX2YFHF,389,4.1,North
VINX4B6HEW9SWWPM8,472,4.4,East
VIN15APUZFNOASNYM,441,1.1,North
VIN5ZLLQFRWJV332A,263,3.9,South
VIN63KDCOEEUJTAKH,111,3.1,West
VINZIXSJLB0KTWTHM,150,2.4,South
VINGHENFK89Z0TFOF,465,4.8,North
VINYKWFN38RKIGHC8,354,4.1,North
VINTSGRLYXDTFI68Q,357,1.5,North
VIN7ZG5AGS7H9OWJ7,199,3.2,East
VINPE4ZB7DCYF19IA,145,2.4,East
VIN6BZEARJ531Y14Y,455,2.8,North
VIN794Q531C9T72YT,85,4.8,East
VINP2KWJDL9WEQTMB,237,4.5,South
VIN2BJ9FBXH8OWCKU,311,3.6,East
VIN0JQATBFVILH2HT,233,2.1,South
VINVHJH0G00WJGJWD,491,1.3,North
VINZ5X2FWB3HKK20O,139,2.3,South
VINWDUL564DMUJ41K,375,4.8,South
VIN7R3R574T9W9DSY,242,3.2,South
VINXXO45KO6YT3MIM,85,4.5,West
VINMY52X3KRGNTNRR,157,4.8,South
VINV5HJD1AAE57HVJ,186,3.6,West
VINK1PYY10JGU6KQS,204,2.8,East
VINDWR62343S0X1EL,164,1.1,East
VINVHWGYRXSSBIIP0,65,1.2,North
VIN2XBWDRSMZODD5C,419,3.6,South
VINMSGLBPD7V8PJK5,270,3.9,West
VIN9591ZMQPU2I8P4,459,2.4,East
VIN264V82URGQTA4E,247,2.5,West
VINZVN6SWFKTLBH41,311,2.5,North
VIN34EAZ4HHF6MYDY,106,2.9,North
VIN3A05VXFX619NRJ,257,1.8,North
VIN0XCCUAW6CEGPB4,375,1.1,East
VIN57SZV1R607GKMS,383,4.2,North
VINEOKKXKGL56AOTM,402,3.4,North
VIN8KMOJQUIWW73MT,357,3.7,South
VIN9BYT9JQH55YEB6,179,2.0,West
VIND27ZECHAIWZA8V,127,4.7,South
VINAFPG6L83W37X1D,453,4.3,West
VINGH5YXRIGM22UXI,314,4.0,North
VINBBK0O5BD1VYZDQ,292,2.9,West
VINRWN3YCLFT1LAFY,111,4.8,North
VINVZMLQE1TL9AZR0,123,1.4,North
VIN0137Q7TXUAPP49,276,1.5,East
VIN623B3TJLQXPPR5,114,4.0,West
VINB2V91ULAM7D8IW,259,1.8,West
VINSUUFV7KL477U98,237,2.3,West
VINJZ1QNQTZIBKAH3,475,2.9,East
VINUG8QNZ68E164YS,205,1.5,South
VIN4WUWQTAVSJ4DRV,406,4.4,West
VINNK26ZZEXVGWIBE,443,2.8,East
VINAB0MID07FKDFG9,309,1.0,North
VINYN0KTO0T5GV61W,293,2.3,West
VINWSKH0PRFICNWEI,278,4.4,West
VINQEMYU0X1M5JU2O,305,3.9,North
VIN6ASXA8OM6C97M9,466,3.6,South
VINGOHZ1EY8UBWDOB,213,4.8,West
VINI127KV7MBN2ELC,87,2.4,East
VIN8P1DSBRKD5ZZQ3,255,3.9,West
VINS9CBHGO6SRKEP9,103,3.5,East
VINC2GBTTTS7EF4DD,79,1.3,West
VIN9L7DNFDKI689WY,383,2.1,South
VINFRAQH2TAK1A16N,111,1.9,West
VINQ2JPWX941WAW9A,238,2.8,North
VINGPENDRHFUICKWR,471,3.7,South
VIN22O991HPJMAJ37,169,4.5,North
VINY17JNH277WJCWQ,181,1.6,East
VINRRPD7L9G7HM2B1,435,4.7,North
VINNEWCRZV14JON7R,361,1.9,North
VINC6H1KPBZMBND5H,498,2.9,West
VINCHFEGBLG8HFSED,325,4.3,North
VINUYK778G8P2XLE9,302,3.5,South
VINN6C99VFKL8BAZO,135,3.5,South
VIN3P4UWG6H4DR5XS,470,4.1,West
VINU69B8RXCW22KLX,300,1.5,East
VINJ50W05A37FJU3Y,266,4.0,West
VIN4JAVWCZKYUI2B3,397,1.8,East
VIN6T5AVU83L3KQDA,365,4.8,East
VINYOY71IEFPZCQ97,161,1.1,West
VINW52B6D4FT0W6O6,70,3.5,West
VINK7FIJJU0851P1C,70,2.9,West
VINZZMK0MKEXU3JJ0,50,1.3,North
VINRS0BOI1K18V2ZQ,225,1.7,South
VINIFMH2OIY0JX7UA,54,1.9,East
VINQ2ZXKXBS14VTWD,473,3.5,South
VINKPVKNCYSLENYTU,323,3.3,East
VINT32M6TOD4G1S9X,171,1.5,West
VINTUBAJKSDHIJLBC,371,2.8,East
VINUJUILZT9KR3600,188,2.1,South
VIN31O07VWKHDSGWI,461,3.3,North
VINPS0XZNUMRGEITE,156,4.1,East
VINBSVG9RU57MI4T0,257,3.7,East
VIN7ZO20DFRJ3AAPT,484,2.2,South
VIN3JW58KLZTKDX0Q,212,4.1,East
VINFREY6OLLZMM2UI,494,3.6,East
VINY0E9YQWXQMNRFZ,195,3.6,South
VINV6UN56S0GTB65K,492,4.7,West
VINFTFZOJDQIQLDQ0,404,2.5,South
VINJTNSJVH8J1M45L,176,3.0,East
VINRDZ1G4RR7EIOKU,316,2.3,South
VINJ512Z08XY9TVC8,96,3.0,South
VIN95AGV4AX8CHAM2,172,4.5,South
VINQ5I6I7J38T4SB5,193,1.5,East
VIN8F77KYHF5WH3HR,178,2.3,East
VINQMXQY95HZ09NPS,484,2.6,West
VINQ7788C0MAKR7ZT,128,2.9,East
VINFNZQB957A6NFJQ,455,3.6,North
VINN9JBP3P6UW3H60,233,2.5,North
VINQL0O6F1TQAS5LR,328,3.6,South
VINU24OIX9YUE1LDE,377,3.4,North
VINAN5VTB0XRIELB7,347,1.9,West
VIN16AADDLU77V7S2,95,4.0,West
VINVEGIXLZVBEVH31,468,4.2,East
VIN9UYGT41VHMVU8L,247,3.6,South
VINONU8MQ3NYIQRDN,325,4.5,South
VINZ3YABWJOCLG6XB,415,1.7,South
VINVCZQD7CJZ6W4FN,433,1.1,South
VINOJ5OAZ90ZM5M8Q,83,5.0,South
VIN0IHHIMTXPDD68Z,417,4.8,South
VINR3CSMX57POVK7V,171,2.5,East
VINQDFQHHWQRU4HMV,491,4.2,West
VINR7DISE1TV70NY9,328,2.4,East
VINOOALA2PNXBOKST,102,1.7,East
VINNUDVJBXBWFTZCH,241,3.0,North
VINA37OLI3OZ6PH8R,62,4.9,West
VINT7RLE0MG60ZM45,487,3.3,South
VINYVMWPGY56LEIAP,358,4.3,South
VINW96SOA57OT7V80,458,4.8,West
VINUEKCFZO2SQDDOE,50,3.3,North
VIN6G7VU0LOQPH4MQ,334,3.7,South
VINOJKX6QRF56CTLK,118,1.2,South
VINVYI28BKAA53Y2V,472,1.3,South
VINKJTCJJGXD107Z8,304,3.7,South
VINLTUEOKLG1K4I5Z,317,2.3,South
VIN0ASDPHLSCVGXVR,480,4.4,East
VINAX2OEICP5C54O7,350,1.6,West
VINASKGW26BI6THWE,407,3.4,South
VING5TMKEWZWDXQEM,175,1.3,North
VIN3R2S9SN7DKHVK5,356,4.7,North
VINPZNNNBYOFRDEWY,187,2.2,West
VIN19D85XSJQUN3WY,465,4.2,North
VIN541KFPRNI67329,405,3.5,East
VINPI6S88FW5TOKK4,435,1.4,West
VINHYJF7IO8Z2ZW50,381,3.5,East
VINDOWIUNX64QTUNY,435,2.9,East
VINYG8EOQ7D7FFSVI,171,3.1,East
VINPQVZSKN8LQ7L5L,98,4.1,North
VIND6N6YPH0WERQNY,378,3.3,East
VINCGFRXLV3N64N1K,474,2.5,West
VINTV1XLPB9XZJ1RN,103,2.5,North
VINRX29RBKPZI268O,230,3.7,West
VINGSN2T1XVW0ZT3J,460,2.0,East
VINKBCAD6SEATL1TA,464,1.0,West
VINADBIXOPJ95DMSI,274,3.7,East
VIN9S6W5D7H2U4OJM,153,3.6,West
VINDSZVNSYIMZZYHV,420,3.8,North
VINLP9NHRGE2DSIKD,397,2.5,West
VIN8QWPWCCAUU82V7,236,2.3,South
VINECP8BVGV9UUY70,484,5.0,North
VINKQF3XQAIT2X6KI,204,4.7,West
VINFGPDMSDZ26S00U,278,3.6,West
VINOLA4OYCFPQQOOK,287,2.6,North
VINVORXHXQO6HIWFH,491,1.7,North
VIN56GWXV3LKAPQFC,378,4.5,North
VINY6K8J7HHF1Q1AA,352,3.0,South
VINEPFSYGGVTQJMOJ,148,1.6,North
VINTONFH3AWZUWO46,285,3.2,West
VIN5NWNFGKDRLMU1C,177,1.7,North
VINNSXW0M8TUQVKVO,127,2.0,North
VIN6396VLXJOV4IY5,414,3.8,West
VINAB6FMPIDCA2Y67,90,1.1,South
VINL0UVVL7EIXR5GT,165,1.3,East
VINFT20RWUXTXSV3C,272,2.4,South
VINC5XLAKGEIHDDIY,120,3.5,East
VINKYB6VJ0FASHGWD,265,1.7,North
VIN8K3SZVQC05U244,410,1.6,West
VINYSASD1ZMUJWRY9,142,1.8,South
VINJXNBNB9V2AAFIB,423,1.9,South
VINEWPKNMMTGFXJCF,478,3.1,South
VINJPI51EAL050GAB,280,1.3,South
VIN4JQUVGK4NVYZDM,248,3.7,East
VINIVSF335LZV7R5K,327,4.0,South
VIN8QBMNKZVUIPR01,305,2.0,West
VINMC611QJWFW0HVT,453,3.0,East
VIN9TGB5R7L57LWT7,405,3.2,South
VIN6YXQD6525ODWAF,495,1.2,North
VINDO788E6CQ4YUFB,110,1.1,North
VIN2A3R7OVWMOY8GE,62,3.2,East
VIN61FHM9SOLZ5N1G,347,4.6,East
VINUGH6VPHDPPQXDF,313,2.6,East
VINTEYNGRNPRMHHL1,329,2.8,South
VIN81STTHNWHEZRVK,112,2.6,North
VINWPMN8O3OLQIXHG,202,1.7,East
VING4SPCB65MO9XP5,487,4.6,South
VINXD9IVNJS9OSD76,287,2.9,East
VIN9E7SIQZSB6F19U,203,3.5,West
VINJOM9IVGZTISWQN,79,4.6,East
VINJFM4BH2LNAYJ8F,277,4.7,East
VIN4IYVXAZ2FDBEGD,143,4.7,South
VINQKHXLUXUBPWT0F,396,3.4,East
VINLQGNSMO88WSQ6Z,104,1.1,North
VIN9X3L7AR1WJKHJH,303,1.5,West
VIN8AQ03HNH50HINH,265,1.9,South
VINYJ6ITSGVFM1GU3,245,3.8,North
VINPDYPDS0C3ZMRX7,61,4.9,West
VINHQIRKPLQTFIOO7,422,1.8,West
VINPDEFU2QF5HWV35,289,1.9,East
VINY26DU4FRESWFB1,111,3.3,South
VIN6AG4PZ8YBDYWQ1,181,2.2,West
VIN9MRHBV2FW4UA26,492,3.2,West
VINPZMX2TOOQOMTR2,434,3.1,West
VINF31BLBEJJU1KXM,392,4.3,West
VINNEX7EDU7WL4TJU,80,1.7,North
VINBD7MNGVS5SM63F,57,1.0,North
VINY2F609JPPSESTR,256,1.2,East
VIN4JZJ73AQL412RM,153,1.6,North
VIN7NPIWQIBVRKH02,54,3.6,North
VINKGJE2NMN6LAQDN,404,1.3,South
VINUENDPKC8QS5QT8,414,4.4,North
VINXQ3NK1KU9ZVZ3A,285,3.2,West
VIN65DAKLBN16EUD2,182,1.6,South
VINV8FRQHKW8EPEYC,434,2.0,West
VINPKRZ6RGG9582R8,386,3.0,South
VINPPR3ACXUE13CQH,323,2.9,South
VINUCAOB1OG2M5892,165,2.6,North
VINRB5HQAFJ5P7QCF,264,1.2,West
VINOI7BHAZ2NR0ODM,205,4.7,West
VINQ3WD8N8H7G719G,185,3.5,South
VINIK8H0P1QPW0XGS,239,4.3,West
VINNV0QJQEJFRIL2H,458,1.4,South
VINENWGE5PYZ85EFB,248,3.0,East
VINFCX64IB6Z5TGEH,338,4.9,North
VINQF5DBNUZWY8NHO,68,4.8,South
VINN5RW3BB7XB67IX,84,2.0,South
VINBCI6MB3CCRA9OP,218,1.6,West
VINF056DFZSYTB9CE,420,1.0,South
VIN0QNZ4EX219R6Z4,335,4.2,South
VIN0YRAWI7UYVIOI0,55,4.2,North
VINTO3A9N15G95SMK,161,2.4,West
VIN0E5E1OE0Y416XE,118,3.7,North
VINTT0NNF8BVLMCT7,482,4.2,East
VINCEADJXD0JJH7WH,367,2.9,North
VIN65SYVXUQSWS3EI,396,4.5,West
VIN5GHO4F2TSBGHY6,122,4.9,South
VIN75AAOSLXDDQ6BX,281,4.9,East
VIN3J035PUZ4T8UJK,267,1.1,North
VINCQMGJJ40SAN4EU,187,3.0,West
VINP3FSTJAVI2PICD,124,1.9,West
VINLFUS7PCTI4AIYL,60,3.9,South
VINZRXJ0RWUJZX3B0,68,4.4,South
VINSBBYK5O76YA4P0,286,4.5,North
VIN55YE1SAUMP45FR,156,3.0,North
VINX21GF67O56Q79U,164,2.8,North
VINH6ULUA5LVOEH3J,51,4.4,South
VINNPZ92NAJMVPU45,265,2.7,East
VINLDNVD81NZEES19,298,2.5,North
VINLYK9TCWXLNMMXM,458,4.8,North
VIN1UVQS1AAQX4WYP,278,3.0,West
VINUJMO6XCWZRC654,478,2.5,South
VIN1XE0NXBD7UT707,409,3.4,East
VINQAR4EMYER3QBAS,119,2.1,East
VINDSXN5XTS4796MO,405,4.5,West
VINP4T7M865F8HY8L,453,3.8,East
